Customer,full_addy,Latitude,Longitude,Partner,Current
Taylor Hospital (Crothall),"175 E CHESTER PIKE, RIDLEY PARK, PA",39.87785398,-75.32031704,Compass,0
Taylor Miller Sr RDO 61368 (MCP DO NOT MAP DCNs),"57 GATEWAY DRIVE, POOLER, GA",32.07425402,-81.27113301,Compass,0
Taylor Miller Sr RDO 61368 Morrison,"57 GATEWAY DRIVE, POOLER, GA",32.07425402,-81.27113301,Compass,0
Taylor Warehouse,"8501 HAMPTON SPRINGS RD, PERRY, FL",30.05140699,-83.68602202,Compass,0
TaylorMade,"5545 FERMI CT, CARLSBAD, CA",33.14057501,-117.282598,Compass,0
TaylorMade Coffee,"5545 FERMI CT, CARLSBAD, CA",33.14057501,-117.282598,Compass,0
Tazewell Co IL Comm 60542 (Trinity Corrections Sector),"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
Tazewell County IL 30355 Trinity,"2400 YORKMONT ROAD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
Tazwell County Jail IL,"101 S. CAPITAL ST., PEKIN, IL",40.56920899,-89.64963599,Compass,0
Team Suites Dev 10900 Corporate Indirect,"200 BAY OVERLOOK CT, HERMITAGE, TN",36.15216801,-86.59246899,Compass,0
Teays Valley Hospital - CAMC,"1400 HOSPITAL DR, HURRICANE, WV",38.45170698,-81.95233297,Compass,0
Teays Valley Hospital - CAMC (MCP DO NOT MAP DCNs),"1400 HOSPITAL DRIVE, HURRICANE, WV",38.45170698,-81.95233297,Compass,0
"Tech Data - Clearwater, FL","16202 BAY VISTA DR, CLEARWATER, FL",27.92058798,-82.70872404,Compass,0
Techmart - Atrium Cafe,"5201 GREAT AMERICA PKWY, SANTA CLARA, CA",37.40630001,-121.976567,Compass,0
Technical Solutions 48473 Crothall,"1500 LIBERTY RIDGE DR. STE 210, WAYNE, PA",40.07042251,-75.46474435,Compass,0
Technical Support (Crothall),"1500 LIBERTY RIDGE DR. STE 210, WAYNE, PA",40.07042251,-75.46474435,Compass,0
Technip Denver,"475 17TH STE 850, DENVER, CO",39.744737,-104.988768,Compass,0
Technip ET 2,"11720 KATY FREEWAY, HOUSTON, TX",29.78696499,-95.59173998,Compass,0
Technip ET 4,"11720 KATY FWY, HOUSTON, TX",29.78696499,-95.59173998,Compass,0
Ted Finnell RVP - 4162 - NT,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
Ted Goudeau (SSC Sector) - 37102,"205 GRIST MILL DR, RINCON, GA",32.27518999,-81.20068303,Compass,0
Teikyo Post College,"800 COUNTRY CLUB RD, WATERBURY, CT",41.535497,-73.08145202,Compass,0
Telecare Riverside County Psychiatric Health Facility,"47915 OASIS ST, INDIO, CA",33.701504,-116.221612,Compass,0
Telemundo (Eurest Services Sector ),"2350 NW 117TH PL, MIAMI, FL",25.79462101,-80.38980498,Compass,0
Telemundo - Studios,"7355 NW 41 ST, MIAMI, FL",25.81214899,-80.316335,Compass,0
Telemundo Catering 62637 Flik,"12200 NW 25TH STREET, MIAMI, FL",25.796036,-80.39400498,Compass,0
Telemundo Center Pantry,"12200 NW 25TH ST, MIAMI, FL",25.796036,-80.39400498,Compass,0
Telemundo Studios (Eurest Services Sector),"2340 W 8TH ST, HIALEAH, FL",25.84344098,-80.29861096,Compass,0
Teller Co CO Comm 60543 (Trinity Corrections Sector),"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
Tellico Consolidated Rollup 58536 (MCP DO NOT MAP DCNs),"100 CHATUGA DRIVE WEST, LOUDON, TN",35.66958501,-84.28522097,Compass,0
Tellico Consolidated Rollup 58536 Unidine,"100 CHATUGA DRIVE WEST, LOUDON, TN",35.66958501,-84.28522097,Compass,0
Templeton At Cary (MCP DO NOT MAP DCNs),"215 BRIGHTMORE DR, CARY, NC",35.74410499,-78.77772896,Compass,0
Templeton at Cary,"215 BRIGHTMORE DR, CARY, NC",35.74410499,-78.77772896,Compass,0
Ten M Vending,"105 W 10TH ST, DONALDSONVILLE, LA",30.10142801,-90.99591598,Compass,0
Tenacre Country Day,"78 BENVENUE ST, WELLESLEY, MA",42.28760002,-71.28664013,Compass,0
Tenent 49803 Crothall,"1500 LIBERTY RIDGE DR STE 200, WAYNE, PA",40.07042251,-75.46474435,Compass,0
Tenet 52391 (Eurest),"14201 DALLAS PARKWAY, DALLAS, TX",32.940531,-96.82420203,Compass,0
Tenet PEM 1 51540 Crothall,"1500 LIBERTY RIDGE DR STE 210, WAYNE, PA",40.07042251,-75.46474435,Compass,0
Tenet Safety Manager 50974 Crothall,"1500 LIBERTY RIDGE DR STE 210, WAYNE, PA",40.07042251,-75.46474435,Compass,0
Tenet Safety Manager 60198 Crothall,"1500 LIBERTY RIDGE DR STE 210, WAYNE, PA",40.07042251,-75.46474435,Compass,0
Tenet System Overhead,"350 MISSOURI AVENUE, SUITE 202, JEFFERSONVILLE, IN",38.27146798,-85.751589,Compass,0
Tenleytown,"4531 WISCONSIN AVE NW, WASHINGTON, DC",38.94880455,-77.0798138,Compass,0
Tennessee FS,"2290 BLYTHE AVE, CLEVELAND, TN",35.13324898,-84.883368,Compass,0
Tennessee Tech University Einstein Bagels 55319 Chartwells,"1000 N. DIXIE AVE., COOKEVILLE, TN",36.17575201,-85.50420802,Compass,0
Tennessee Tech University McCord,"1000 N. DIXIE AVE., COOKEVILLE, TN",36.17575201,-85.50420802,Compass,0
Tennessee Tech University Papa Johns,"1000 N. DIXIE AVE., COOKEVILLE, TN",36.17575201,-85.50420802,Compass,0
Tennessee Tech University Swoops Market 50691 Chartwells,"1000 N. DIXIE AVE., COOKEVILLE, TN",36.17575201,-85.50420802,Compass,0
Tennessee Titans,"460 GREAT CIR RD, NASHVILLE, TN",36.199048,-86.80447397,Compass,0
Tennessee Titans Catering,"460 GREAT CIRCLE ROAD, NASHVILLE, TN",36.199048,-86.80447397,Compass,0
Tennessee Titans Club Level Concessions 36650 Levy,"1 TITAN WAY, NASHVILLE, TN",36.16646498,-86.77129697,Compass,0
Tennessee Titans General Concessions 36879 Levy,"1 TITAN WAY, NASHVILLE, TN",36.16646498,-86.77129697,Compass,0
Tennessee Titans Group Sales 36647 Levy,"1 TITAN WAY, NASHVILLE, TN",36.16646498,-86.77129697,Compass,0
Tennessee Titans Management 36645 Levy,"1 TITAN WAY, NASHVILLE, TN",36.16646498,-86.77129697,Compass,0
Tennessee Titans Suites 36648 Levy,"1 TITAN WAY, NASHVILLE, TN",36.16646498,-86.77129697,Compass,0
Tennessee Titans Vending 36649 Levy,"1 TITAN WAY, NASHVILLE, TN",36.16646498,-86.77129697,Compass,0
Tennessee Titans Warehouse 54545 Levy,"1 TITAN WAY, NASHVILLE, TN",36.16646498,-86.77129697,Compass,0
Tennova Clarksville 63076 (MCP DO NOT MAP DCNs),"651 DUNLOP ROAD, CLARKSVILLE, TN",36.58176,-87.27056596,Compass,0
Tennova Clarksville 63076 Morrison,"641 DUNLOP ROAD, CLARKSVILLE, TN",36.58015413,-87.27075691,Compass,0
Tennyson,"6105 TENNYSON PKWY, PLANO, TX",33.073492,-96.82962797,Compass,0
Teradata,"17093 VIA DEL CAMPO, SAN DIEGO, CA",33.02177499,-117.091264,Compass,0
Teradata Coffee Bar,"17095 VIA DEL CAMPO, SAN DIEGO, CA",33.02177499,-117.091264,Compass,0
Teradata Juice Bar,"17095 VIA DEL CAMPO, SAN DIEGO, CA",33.02177499,-117.091264,Compass,0
Teradata Pantry,"17095 VIA DEL CAMPO, SAN DIEGO, CA",33.02177499,-117.091264,Compass,0
Terence Cardinal Cooke HCF,"1249 5TH AVE, NEW YORK, NY",40.7938142,-73.95112066,Compass,0
Teresian House,"200 WASHINGTON HOUSE EXT, ALBANY, NY",42.65673656,-73.76354037,Compass,0
Terra Haute Market,"1219 N FRUITRIDGE AVE, TERRA HAUTE, IN",39.493031,-87.35942503,Compass,0
Terra Haute Vending,"1219 N FRUITRIDGE AVE, TERRE HAUTE, IN",39.493031,-87.35942503,Compass,0
Terrace At Beverwyck (HT DO NOT MAP DCNs),"41 BEVERWYCK LN, SLINGERLANDS, NY",42.65952799,-73.83708311,Compass,0
Terrace At Beverwyck (MCP DO NOT MAP DCNs),"41 BEVERWYCK LANE, SLINGERLANDS, NY",42.65952799,-73.83708311,Compass,0
Terrace Gardens,"186 BERESFORD CT, MILPITAS, CA",37.43298698,-121.902579,Compass,0
Terrace Retirement Apartments,"1408 BUSINESS 70 W, COLUMBIA, MO",38.96718888,-92.35873155,Compass,0
Terrace View (Morrison),"11580 WALDEN AVE, ALDEN, NY",42.93474799,-78.55664009,Compass,0
Terraces Of Phoenix (MCP DO NOT MAP DCNs),"7550 N 16TH ST, PHOENIX, AZ",33.5473753,-112.0481957,Compass,0
Terraces San Joaquin,"5555 NORTH FRESNO ST, FRESNO, CA",36.81841599,-119.784343,Compass,0
Terraces at Los Gato,"800 BLOSSOM HILL RD, LOS GATOS, CA",37.233955,-121.959209,Compass,0
Terraces at Los Gato (MCP DO NOT MAP DCNs),"800 BLOSSOM HILL RD, LOS GATOS, CA",37.233955,-121.959209,Compass,0
Terraces at Summitview 61647 (MCP DO NOT MAP DCNs),"3801 SUMMITVIEW AVE., YAKIMA, WA",46.600652,-120.560455,Compass,0
Terraces at Summitview 61647 Morrison,"3801 SUMMITVIEW AVE, YAKIMA, WA",46.600652,-120.560455,Compass,0
Terraces of  San Joaquin (MCP DO NOT MAP DCNs),"5555 N FRESNO ST, FRESNO, CA",36.81841599,-119.784343,Compass,0
Terraces of Los Altos Assisted Living,"373 PINE LANE, LOS ALTOS, CA",37.39266001,-122.122832,Compass,0
Terraces of Los Altos Assisted Living (MCP DO NOT MAP DCNs),"373 PINE LANE, LOS ALTOS, CA",37.39266001,-122.122832,Compass,0
Terralina Crafted Italian Admin,"1650 BUENA VISTA DR, LAKE BUENA VISTA, FL",28.37174602,-81.51739903,Compass,0
Terrebonne General Medical Center,"8166 MAIN ST, HOUMA, LA",29.596998,-90.71423098,Compass,0
Terrebonne General Medical Center (Crothall),"8166 MAIN ST, HOUMA, LA",29.596998,-90.71423098,Compass,0
Terrebonne General Medical Center 10448 (MCP DO NOT MAP DCNs),"8166 MAIN ST., HOUMA, LA",29.596998,-90.71423098,Compass,0
Terrell Alternative Educational Center 57250 SSC,"103 9TH STREET, TERRELL, TX",32.74089201,-96.294279,Compass,0
Terrell DM 57255 SSC,"700 N. CATHERINE ST., TERRELL, TX",32.74419301,-96.27512803,Compass,0
Terrell High School 57251 SSC,"701 TOWN N. DRIVE, TERRELL, TX",32.76268298,-96.28004402,Compass,0
Terrell Intermediate School District 57242 SSC,"700 N. CATHERINE ST., TERRELL, TX",32.74419301,-96.27512803,Compass,0
Terrell SU 57256 SSC,"700 N. CATHERINE ST., TERRELL, TX",32.74419301,-96.27512803,Compass,0
Terri Schnurr RDO 60791 (MCP DO NOT MAP DCNs),"929 MARBELLA LANE, LEXINGTON, KY",37.96224398,-84.50164297,Compass,0
Terri Schnurr RDO 60791 Morrison,"929 MARBELLA LANE, LEXINGTON, KY",37.96224398,-84.50164297,Compass,0
Terry Holecek RVP 60432 TouchPoint,"96163 HANGING MOSS DRIVE, FERNANDINA BEACH, FL",30.58102501,-81.45157896,Compass,0
Terry Warner (SSC Sector) - 37120,"2 ISLE OF PALMS W, BLUFFTON, SC",32.25144598,-80.97022302,Compass,0
Terumi Neufeld 4594,"141 A SAVIN HILL AVE A31, DORCHESTER, MA",42.31000732,-71.0524412,Compass,0
Terwilliger Plaza - Morrison,"2454 TERWILLIGER BLVD, PORTLAND, OR",45.50513664,-122.684203,Compass,0
Terwilliger Plaza - Morrison 46235 (MCP DO NOT MAP DCNs),"2545 TERWIILIGER BLVD, PORTLAND, OR",45.504482,-122.684931,Compass,0
Tesla 1055 Page 62833 Eurest,"1055 PAGE AVE, FREMONT, CA",37.46931901,-121.927689,Compass,0
Tesla 2F Cafe 62720 Eurest,"1 TESLA ROAD, AUSTIN, TX",30.22761057,-97.61453967,Compass,0
Tesla 3000 Hanover 62824 Eurest,"3000 HANOVER ST, PALO ALTO, CA",37.41465899,-122.14637,Compass,0
Tesla 31353 Huntwood 62832 Eurest,"31353 HUNTWOOD AVE, HAYWARD, CA",37.60689701,-122.05702,Compass,0
Tesla 44350 Nobel Dr 62830 Eurest,"44350 NOBEL DR, FREMONT, CA",37.496627,-121.976318,Compass,0
Tesla 47623 Fremont Blvd 62831 Eurest,"47623 FREMONT BLVD, FREMONT, CA",37.47339601,-121.942736,Compass,0
Tesla Austin 62442 Canteen,"13101 HAROLD GREEN ROAD, AUSTIN, TX",30.217533,-97.62870196,Compass,0
Tesla Austin Cafe 60331 Eurest,"1 TESLA ROAD, AUSTIN, TX",30.22761057,-97.61453967,Compass,0
Tesla Austin Pantry Service 60612 Eurest,"1 TESLA RD, AUSTIN, TX",30.22761057,-97.61453967,Compass,0
Tesla Café 2 60783 Eurest,"1 TESLA ROAD, AUSTIN, TX",30.22761057,-97.61453967,Compass,0
Tesla Cathode 62732 Eurest Services,"13101 HAROLD GREEN RD., AUSTIN, TX",30.217533,-97.62870196,Compass,0
Tesla Coffee Bar 57845 Eurest,"1310 HAROLD GREEN RD, AUSTIN, TX",30.223621,-97.67127107,Compass,0
Tesla Commissary 60782 Eurest,"1 TESLA ROAD, AUSTIN, TX",30.22761057,-97.61453967,Compass,0
Tesla Deer Creek 58944 Eurest,"3500 DEER CREEK RD, PALO ALTO, CA",37.394722,-122.150511,Compass,0
Tesla Deer Creek Pantry 61355 Eurest,"3500 DEER CREEK RD, PALO ALTO, CA",37.394722,-122.150511,Compass,0
Tesla Elko 62825 Eurest,"1250 ELKO RD, SUNNYVALE, CA",37.405881,-121.987816,Compass,0
Tesla Factory Coffee Bar 63108 Bon Appetit,"45500 FREMONT BLVD, FREMONT, CA",37.49356601,-121.942331,Compass,0
Tesla Kato 47700 62829 Eurest,"47700 KATO RD, FREMONT, CA",37.46950482,-121.9286073,Compass,0
Tesla Kato Road 61533 Eurest,"47400 KATO RD, FREMONT, CA",37.47886001,-121.931625,Compass,0
Tesla Kyle 63120 Eurest Services,"13101 HAROLD GREEN RD., AUSTIN, TX",30.217533,-97.62870196,Compass,0
Tesla Lathrop OCS 61910 Eurest,"700 D'ARCY PKWY, LATHROP, CA",37.79997399,-121.287195,Compass,0
Tesla OCS Factory 62784 Bon Appetit,"901 PAGE AVE, FREMONT, CA",37.47068099,-121.925182,Compass,0
Tesla OCS Page 62783 Bon Appetit,"901 PAGE AVE, FREMONT, CA",37.47068099,-121.925182,Compass,0
Tesla OH 62721 Eurest,"1 TESLA ROAD, AUSTIN, TX",30.22761057,-97.61453967,Compass,0
Tesla On Demand 62733 Eurest Services,"13101 HAROLD GREEN RD., AUSTIN, TX",30.217533,-97.62870196,Compass,0
Tesla Operations 59465 Eurest Services,"13101 HAROLD GREEN RD., AUSTIN, TX",30.217533,-97.62870196,Compass,0
Tesla PPS Cafe 62722 Eurest,"1 TESLA ROAD, AUSTIN, TX",30.22761057,-97.61453967,Compass,0
Tesla Page (Bon Appetit),"901 PAGE AVE, FREMONT, CA",37.47068099,-121.925182,Compass,0
Tesla Page Coffee Bar 63107 Bon Appetit,"901 PAGE AVE, FREMONT, CA",37.47068099,-121.925182,Compass,0
Tesla Page Mill 61356 Eurest,"1501 PAGE MILL ROAD, PALO ALTO, CA",37.411886,-122.14806,Compass,0
Tesla Project Billing 60784 Eurest,"1 TESLA ROAD, AUSTIN, TX",30.22761057,-97.61453967,Compass,0
Tesla San Jose 62826 Eurest,"2711 N. 1ST ST, SAN JOSE, CA",37.38880299,-121.930863,Compass,0
Tesla Start Up 59417 Eurest Services,"13101 HAROLD GREEN RD., AUSTIN, TX",30.217533,-97.62870196,Compass,0
Teton Co WY Comm 60545 (Trinity Corrections Sector),"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
Tetra Pak,"3300 AIRPORT RD, DENTON, TX",33.20278399,-97.18101797,Compass,0
Tetragon Financial Group 59518 Flik,"399 PARK AVENUE 22ND FLOOR, NEW YORK, NY",40.75932359,-73.97208732,Compass,0
Texarkana AR Public Schools (SSC Sector),"3435 JEFFERSON AVE, TEXARKANA, AR",33.45571953,-94.03004021,Compass,0
Texarkana AR Public Schools DM (SSC Sector),"3435 JEFFERSON AVE, TEXARKANA, AR",33.45571953,-94.03004021,Compass,0
Texarkana AR Public Schools SU (SSC Sector),"3435 JEFFERSON AVE, TEXARKANA, AR",33.45571953,-94.03004021,Compass,0
Texarkana Middle School 56138 SSC,"5443 JEFFERSON AVE, TEXARKANA, AR",33.47489275,-94.02904609,Compass,0
Texarkana PSD,"3512 GRAND AVE, TEXARKANA, AR",33.45719705,-94.03224566,Compass,0
Texas A and M TAMU Club 1 34164 Levy,"756 HOUSTON STREET, COLLEGE STATION, TX",30.61012848,-96.33871302,Compass,0
Texas A and M TAMU Club Level Concessions 36908 Levy,"756 HOUSTON STREET, COLLEGE STATION, TX",30.61012848,-96.33871302,Compass,0
Texas A and M TAMU Concessions 1 34157 Levy,"756 HOUSTON STREET, COLLEGE STATION, TX",30.61012848,-96.33871302,Compass,0
Texas A and M TAMU Concessions 2 34159 Levy,"756 HOUSTON STREET, COLLEGE STATION, TX",30.61012848,-96.33871302,Compass,0
Texas A and M TAMU Concessions 3 34153 Levy,"1228 TAMU, COLLEGE STATION, TX",30.62054,-96.3259,Compass,0
Texas A and M TAMU Concessions 4 34160 Levy,"756 HOUSTON STREET, COLLEGE STATION, TX",30.61012848,-96.33871302,Compass,0
Texas A and M TAMU Concessions 5 34154 Levy,"756 HOUSTON STREET, COLLEGE STATION, TX",30.61012848,-96.33871302,Compass,0
Texas A and M TAMU Concessions 6 34165 Levy,"756 HOUSTON STREET, COLLEGE STATION, TX",30.61012848,-96.33871302,Compass,0
Texas A and M TAMU Concessions 7 34161 Levy,"756 HOUSTON STREET, COLLEGE STATION, TX",30.61012848,-96.33871302,Compass,0
Texas A and M TAMU Concessions 8 34150 Levy,"1228 TAMU, COLLEGE STATION, TX",30.62054,-96.3259,Compass,0
Texas A and M TAMU Football General Concessions 36905 Levy,"1228 TAMU, COLLEGE STATION, TX",30.62054,-96.3259,Compass,0
Texas A and M TAMU Group Sales 36904 Levy,"1228 TAMU, COLLEGE STATION, TX",30.62054,-96.3259,Compass,0
Texas A and M TAMU Specialty Concessions 34149 Levy,"1228 TAMU, COLLEGE STATION, TX",30.62054,-96.3259,Compass,0
Texas A and M TAMU Stadium Club Bar 34162 Levy,"756 HOUSTON STREET, COLLEGE STATION, TX",30.61012848,-96.33871302,Compass,0
Texas A and M TAMU Stadium Club Dining 36907 Levy,"756 HOUSTON STREET, COLLEGE STATION, TX",30.61012848,-96.33871302,Compass,0
Texas A and M TAMU Suites 36906 Levy,"756 HOUSTON STREET, COLLEGE STATION, TX",30.61012848,-96.33871302,Compass,0
Texas A and M TAMU Warehouse 57076 Levy,"1228 TAMU, COLLEGE STATION, TX",30.62054,-96.3259,Compass,0
Texas A&M TAMU Balance Sheet 37020 SSC,"301 TARROW ST, COLLEGE STATION, TX",30.63677799,-96.32769497,Compass,0
Texas A&M Univ CC (SSC Sector),"6300 OCEAN DR, CORPUS CHRISTI, TX",27.71211601,-97.32476401,Compass,0
Texas AM HSC Kingsville Mn DM,"1010 W. AVENUE B, KINGSVILLE, TX",27.52684301,-97.88172999,Compass,0
Texas AM Hopson Services Company Dallas Gr DM,"3302 GASTON AVE, DALLAS, TX",32.78952498,-96.78024096,Compass,0
Texas AM TAMU Grounds Misc 26526 SSC,"1248 TAMU, COLLEGE STATION, TX",30.62054,-96.3259,Compass,0
Texas AM TAMU Southside Market 61024 Chartwells,"1248 TAMU, COLLEGE STATION, TX",30.62054,-96.3259,Compass,0
Texas AM University TAMU Galveston Catering 62704 Chartwells,"1001 TEXAS CLIPPER RD, GALVESTON, TX",29.31373502,-94.81571204,Compass,0
Texas AM University TAMU RELLIS Complex 60876 Chartwells,"3477 TAMU, COLLEGE STATION, TX",30.62054,-96.3259,Compass,0
Texas AM University TAMU Retail 62706 Chartwells,"7101 UNIVERSITY AVE, TEXARKANA, TX",33.49011898,-94.10381504,Compass,0
Texas Aces 62658 Flik,"14372 HERITAGE PKWY, FORT WORTH, TX",32.99069598,-97.30284097,Compass,0
Texas Children Hospital - Women Pavilion,"6651 MAIN ST, HOUSTON, TX",29.70818,-95.402789,Compass,0
Texas Children's - West Campus (Crothall),"6621 FANNIN ST, HOUSTON, TX",29.706835,-95.40164303,Compass,0
Texas Children's Hospital - Main Campus,"6621 FANNIN ST, HOUSTON, TX",29.706835,-95.40164303,Compass,0
Texas Children's Hospital - West Campus,"18200 KATY FREEWAY, HOUSTON, TX",29.78644401,-95.69431302,Compass,0
Texas Children's Hospital - Woodlands,"17600 I 45 S, THE WOODLANDS, TX",30.200994,-95.45761101,Compass,0
Texas Childrens Hospital MOB (Crothall),"18200 KATY FWY, HOUSTON, TX",29.78644401,-95.69431302,Compass,0
Texas Childrens Hospital North Austin 63015 Crothall,"9835 LAKE CREEK PKWY, AUSTIN, TX",30.47208048,-97.79054907,Compass,0
Texas Childrens Hospital PTOBS 59854 Crothall,"6621 FANNIN ST, HOUSTON, TX",29.706835,-95.40164303,Compass,0
Texas Childrens Hospital Vending 40816 Morrison,"6651 MAIN ST., HOUSTON, TX",29.70818,-95.402789,Compass,0
Texas Childrens Hospital West PTOBS 61471 Crothall,"18200 KATY FWY, HOUSTON, TX",29.78644401,-95.69431302,Compass,0
Texas Childrens Hospital Woodlands PTOBS 61472 Crothall,"17600 INTERSTATE 45 S, THE WOODLANDS, TX",30.200994,-95.45761101,Compass,0
Texas DM Overhead,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
Texas Health Allen 56308 Crothall,"1105 CENTRAL EXPY N, ALLEN, TX",33.11593599,-96.67278102,Compass,0
Texas Health Azle 62416 Crothall,"108 DENVER TRL, AZLE, TX",32.88093198,-97.53307098,Compass,0
Texas Health Clearfork 56309 Crothall,"5400 CLEARFORK MAIN ST, FORT WORTH, TX",32.70802698,-97.40150796,Compass,0
Texas Health Denton 56310 Crothall,"300 N INTERSTATE 35 E, DENTON, TX",33.19660418,-97.13719911,Compass,0
Texas Health Fort Worth 56782 Crothall,"1301 PENNSYLVANIA BLVD, FORT WORTH, TX",32.73775499,-97.33900696,Compass,0
Texas Health Frisco 56311 Crothall,"12400 DALLAS PKWY, FRISCO, TX",33.18193099,-96.836493,Compass,0
Texas Health HEB 56312 Crothall,"1600 HOSPITAL PKWY, BEDFORD, TX",32.83462201,-97.12365298,Compass,0
Texas Health Kaufman 56313 Crothall,"850 ED HALL DR, KAUFMAN, TX",32.59217299,-96.31847999,Compass,0
Texas Health Plano 56314 Crothall,"6200 W PARKER RD, PLANO, TX",33.04391398,-96.83690598,Compass,0
Texas Health Presbyterian Hosp (Crothall),"8200 WALNUT HILL LN, DALLAS, TX",32.87915799,-96.76395803,Compass,0
Texas Health Presbyterian Hospital Plano (MCP DO NOT MAP DCNs),"6200 WEST PARKER ROAD, PLANO, TX",33.04391398,-96.83690598,Compass,0
Texas Health Presbyterian Hospital Plano 60553 Morrison,"6200 WEST PARKER RD, PLANO, TX",33.04391398,-96.83690598,Compass,0
Texas Health Resources Fort Worth,"1301 PENNSYLVANIA AVE., FORT WORTH, TX",32.73775499,-97.33900696,Compass,0
Texas Health Resources Fort Worth (MCP DO NOT MAP DCNs),"1301 PENNSYLVANIA AVE., FORT WORTH, TX",32.73775499,-97.33900696,Compass,0
Texas Health Resources THR Burleson Willow Park 58061 Crothall,"101 CROWN POINTE BLVD, WILLOW PARK, TX",32.74525298,-97.66221801,Compass,0
Texas Health Southwest 56315 Crothall,"6100 HARRIS PKWY, FORT WORTH, TX",32.65774399,-97.421001,Compass,0
Texas K-12-DAVI - 37032 - NT,"108 MARINER DR, VICTORIA, TX",28.83113198,-96.96107801,Compass,0
Texas Medical Center 57338 Wolfgang Puck Catering,"6550 BERTNER AVE 6TH FLR, HOUSTON, TX",29.70945502,-95.39771401,Compass,0
Texas Medical Center Project Management,"6411 FANNIN STREET, HOUSTON, TX",29.713724,-95.39589296,Compass,0
Texas Medical Center Project Management (MCP DO NOT MAP DCNs),"6411 FANNIN STREET, HOUSTON, TX",29.713724,-95.39589296,Compass,0
Texas Mobile Caterers (Jolly Chef) - CLOSING,"2203 PROGRESSIVE DR, DALLAS, TX",32.771623,-96.92018497,Compass,0
Texas Motor Speedway Admin,"3545 LONE STAR CIR 7TH FL, JUSTIN, TX",33.03705499,-97.28477303,Compass,0
Texas Motor Speedway Admin 36397 Levy,"3545 LONE STAR CIRCLE, FORT WORTH, TX",33.03705499,-97.28477303,Compass,0
Texas Motor Speedway Club 1 33829 Levy,"3545 LONE STAR CIRCLE, FORT WORTH, TX",33.03705499,-97.28477303,Compass,0
Texas Motor Speedway Club 2 36336 Levy,"3545 LONE STAR CIRCLE, FORT WORTH, TX",33.03705499,-97.28477303,Compass,0
Texas Motor Speedway General Concessions 33827 Levy,"3545 LONE STAR CIRCLE, FORT WORTH, TX",33.03705499,-97.28477303,Compass,0
Texas Motor Speedway General Concessions 36398 Levy,"3545 LONE STAR CIRCLE, FORT WORTH, TX",33.03705499,-97.28477303,Compass,0
Texas Motor Speedway Group Sales 33825 Levy,"3545 LONE STAR CIRCLE, FORT WORTH, TX",33.03705499,-97.28477303,Compass,0
Texas Motor Speedway Hospitality Village 33830 Levy,"3545 LONE STAR CIRCLE, FORT WORTH, TX",33.03705499,-97.28477303,Compass,0
Texas Motor Speedway Management 34067 Levy,"3545 LONE STAR CIRCLE, FORT WORTH, TX",33.03705499,-97.28477303,Compass,0
Texas Motor Speedway Specialty Concessions 36335 Levy,"3545 LONE STAR CIRCLE, FORT WORTH, TX",33.03705499,-97.28477303,Compass,0
Texas Motor Speedway Stadium Club Dining 33828 Levy,"3545 LONE STAR CIRCLE, FORT WORTH, TX",33.03705499,-97.28477303,Compass,0
Texas Motor Speedway Suites 33826 Levy,"3545 LONE STAR CIRCLE, FORT WORTH, TX",33.03705499,-97.28477303,Compass,0
Texas Motor Speedway Warehouse 57038 Levy,"3545 LONE STAR CIRCLE, FORT WORTH, TX",33.03705499,-97.28477303,Compass,0
